Device ID,Average Net Disruption Count,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:50:3c:61,2,2026-07-13 12:42:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,210B,Evolve M2
10:2b:aa:50:90:31,4,2026-07-13 12:42:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1211A,Evolve M2
10:2b:aa:50:2e:b1,3,2026-07-13 12:42:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,712A,Evolve M2
10:2b:aa:50:2c:17,3,2026-07-13 12:42:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,609A,Evolve M2
10:2b:aa:50:8f:a7,4,2026-07-13 12:42:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,511A,Evolve M2
10:2b:aa:51:e0:77,2,2026-07-13 12:42:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,509B,Evolve M2
10:2b:aa:51:ea:31,3,2026-07-13 12:42:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1705A,Evolve M2
10:2b:aa:50:33:49,3,2026-07-13 12:42:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1506B,Evolve M2
10:2b:aa:50:2f:a7,3,2026-07-13 12:42:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,601B,Evolve M2
10:2b:aa:50:3b:23,9,2026-07-13 12:42:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,409A,Evolve M2
10:2b:aa:50:92:71,4,2026-07-13 12:42:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903B,Evolve M2
10:2b:aa:50:3e:a7,2,2026-07-13 12:42:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,405A,Evolve M2
10:2b:aa:50:90:9d,2,2026-07-13 12:42:06,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1704B,Evolve M2
10:2b:aa:50:2f:83,2,2026-07-13 12:42:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1002B,Evolve M2
10:2b:aa:50:90:8b,2,2026-07-13 12:42:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,506A,Evolve M2
10:2b:aa:50:35:32,3,2026-07-13 12:42:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,901B,Evolve M2
10:2b:aa:50:39:ca,2,2026-07-13 12:41:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,601S,Evolve M2
10:2b:aa:50:3d:69,2,2026-07-13 12:41:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,304B,Evolve M2
10:2b:aa:50:2b:ab,2,2026-07-13 12:41:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1207A,Evolve M2
10:2b:aa:50:2f:29,3,2026-07-13 12:41:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,711B,Evolve M2
10:2b:aa:50:2c:74,2,2026-07-13 12:41:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,510B,Evolve M2
10:2b:aa:50:90:a9,4,2026-07-13 12:41:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,911A,Evolve M2
10:2b:aa:50:8f:17,3,2026-07-13 12:41:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,802B,Evolve M2
10:2b:aa:50:2f:3e,3,2026-07-13 12:41:30,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1406B,Evolve M2
10:2b:aa:50:2f:e0,6,2026-07-13 12:41:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903B,Evolve M2
10:2b:aa:50:8d:6a,6,2026-07-13 12:41:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1409B,Evolve M2
10:2b:aa:50:3e:a1,5,2026-07-13 12:41:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,311B,Evolve M2
10:2b:aa:50:35:7a,2,2026-07-13 12:41:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,702A,Evolve M2
10:2b:aa:50:33:ac,6,2026-07-13 12:41:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,203A,Evolve M2
10:2b:aa:50:2f:62,2,2026-07-13 12:41:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1407A,Evolve M2
10:2b:aa:50:31:c3,4,2026-07-13 12:41:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,704A,Evolve M2
10:2b:aa:50:30:e8,4,2026-07-13 12:41:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1006B,Evolve M2
10:2b:aa:50:2e:4b,5,2026-07-13 12:40:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,410A,Evolve M2
10:2b:aa:50:30:bb,4,2026-07-13 12:40:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1005A,Evolve M2
10:2b:aa:51:e0:35,2,2026-07-13 12:40:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,705A,Evolve M2
10:2b:aa:50:04:d2,6,2026-07-13 12:40:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1710B,Evolve M2
10:2b:aa:51:da:26,2,2026-07-13 12:40:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1207B,Evolve M2
10:2b:aa:50:32:7a,5,2026-07-13 12:40:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1808B,Evolve M2
10:2b:aa:50:8f:20,3,2026-07-13 12:40:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,911B,Evolve M2
10:2b:aa:50:3d:9f,4,2026-07-13 12:40:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,104A,Evolve M2
10:2b:aa:51:e0:9e,2,2026-07-13 12:40:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,512B,Evolve M2
10:2b:aa:50:8f:b0,2,2026-07-13 12:40:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1407B,Evolve M2
10:2b:aa:50:2e:f6,3,2026-07-13 12:40:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,904A,Evolve M2
10:2b:aa:50:30:fa,3,2026-07-13 12:40:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1411B,Evolve M2
10:2b:aa:50:31:45,3,2026-07-13 12:40:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1408B,Evolve M2
10:2b:aa:50:91:c6,2,2026-07-13 12:40:17,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1702B,Evolve M2
10:2b:aa:50:3a:c3,4,2026-07-13 12:40:17,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,301A,Evolve M2
10:2b:aa:50:8f:f2,2,2026-07-13 12:40:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1407B,Evolve M2
10:2b:aa:51:ea:cd,3,2026-07-13 12:40:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1105A,Evolve M2
10:2b:aa:50:37:36,2,2026-07-13 12:40:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701B,Evolve M2
10:2b:aa:50:8e:2a,2,2026-07-13 12:40:07,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1706A,Evolve M2
10:2b:aa:50:33:31,2,2026-07-13 12:39:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,605B,Evolve M2
10:2b:aa:50:37:84,2,2026-07-13 12:39:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,812B,Evolve M2
10:2b:aa:50:36:97,2,2026-07-13 12:39:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1210A,Evolve M2
10:2b:aa:50:3a:d8,2,2026-07-13 12:39:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,305A,Evolve M2
10:2b:aa:50:3b:ec,2,2026-07-13 12:39:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,103B,Evolve M2
10:2b:aa:50:8c:e9,2,2026-07-13 12:39:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,411B,Evolve M2
10:2b:aa:50:37:1e,2,2026-07-13 12:39:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1606A,Evolve M2
10:2b:aa:50:32:8c,2,2026-07-13 12:39:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1508B,Evolve M2
10:2b:aa:50:8e:63,3,2026-07-13 12:39:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,912B,Evolve M2
10:2b:aa:50:32:e9,6,2026-07-13 12:39:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1107A,Evolve M2
10:2b:aa:50:04:ba,2,2026-07-13 12:39:30,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,410B,Evolve M2
10:2b:aa:50:38:ef,2,2026-07-13 12:39:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,401S,Evolve M2
10:2b:aa:50:04:66,2,2026-07-13 12:39:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1703B,Evolve M2
10:2b:aa:50:2c:c2,4,2026-07-13 12:39:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1611A,Evolve M2
10:2b:aa:50:8c:b3,4,2026-07-13 12:39:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,404A,Evolve M2
10:2b:aa:50:3e:74,3,2026-07-13 12:39:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1003A,Evolve M2
10:2b:aa:50:39:c4,2,2026-07-13 12:39:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,802B,Evolve M2
10:2b:aa:50:8d:22,2,2026-07-13 12:39:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1203A,Evolve M2
10:2b:aa:50:37:c0,3,2026-07-13 12:39:04,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,812A,Evolve M2
10:2b:aa:50:3f:a9,4,2026-07-13 12:38:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,310B,Evolve M2
10:2b:aa:50:8d:a6,2,2026-07-13 12:38:56,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,801B,Evolve M2
10:2b:aa:50:90:be,3,2026-07-13 12:38:56,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1004B,Evolve M2
10:2b:aa:50:3c:d9,3,2026-07-13 12:38:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,801A,Evolve M2
10:2b:aa:50:91:6f,6,2026-07-13 12:38:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1510B,Evolve M2
10:2b:aa:50:3f:46,2,2026-07-13 12:38:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,309A,Evolve M2
10:2b:aa:50:91:96,3,2026-07-13 12:38:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1702B,Evolve M2
10:2b:aa:50:92:1a,2,2026-07-13 12:38:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1711A,Evolve M2
10:2b:aa:50:8c:ec,3,2026-07-13 12:38:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,412A,Evolve M2
10:2b:aa:50:3c:af,2,2026-07-13 12:38:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,104B,Evolve M2
10:2b:aa:50:2b:b7,4,2026-07-13 12:38:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1405B,Evolve M2
10:2b:aa:50:32:77,3,2026-07-13 12:38:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,409B,Evolve M2
10:2b:aa:50:36:fa,2,2026-07-13 12:38:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1505A,Evolve M2
10:2b:aa:50:3e:05,3,2026-07-13 12:38:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1202B,Evolve M2
10:2b:aa:51:ea:58,2,2026-07-13 12:38:23,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1012A,Evolve M2
10:2b:aa:50:37:0f,3,2026-07-13 12:38:23,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,709B,Evolve M2
10:2b:aa:50:3e:b9,3,2026-07-13 12:38:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,308B,Evolve M2
10:2b:aa:51:eb:03,3,2026-07-13 12:38:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1607A,Evolve M2
10:2b:aa:50:30:4f,2,2026-07-13 12:38:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1106B,Evolve M2
10:2b:aa:50:2d:3a,4,2026-07-13 12:38:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1104A,Evolve M2
10:2b:aa:51:ea:7c,3,2026-07-13 12:38:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,507A,Evolve M2
10:2b:aa:50:3f:43,3,2026-07-13 12:38:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,312B,Evolve M2
10:2b:aa:50:03:dc,3,2026-07-13 12:38:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1110A,Evolve M2
10:2b:aa:50:04:30,3,2026-07-13 12:38:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1006A,Evolve M2
10:2b:aa:50:8f:dd,2,2026-07-13 12:38:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,504A,Evolve M2
10:2b:aa:50:8e:b4,4,2026-07-13 12:38:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1706B,Evolve M2
10:2b:aa:50:32:02,3,2026-07-13 12:38:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1511A,Evolve M2
10:2b:aa:50:33:97,3,2026-07-13 12:38:02,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701A,Evolve M2
10:2b:aa:50:32:9b,3,2026-07-13 12:37:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,809A,Evolve M2
10:2b:aa:50:38:38,4,2026-07-13 12:37:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1012B,Evolve M2
10:2b:aa:50:39:4f,2,2026-07-13 12:37:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,401S,Evolve M2
10:2b:aa:50:2d:e2,2,2026-07-13 12:37:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,605A,Evolve M2
10:2b:aa:50:3c:5b,2,2026-07-13 12:37:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,409A,Evolve M2
10:2b:aa:50:8f:9b,4,2026-07-13 12:37:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1608A,Evolve M2
10:2b:aa:50:3c:94,2,2026-07-13 12:37:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,104B,Evolve M2
10:2b:aa:50:2d:73,2,2026-07-13 12:37:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,611A,Evolve M2
10:2b:aa:50:90:34,4,2026-07-13 12:37:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,504B,Evolve M2
10:2b:aa:50:35:1a,3,2026-07-13 12:37:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,410A,Evolve M2
