Device ID,Average Net Disruption Count,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:51:e2:48,3,2026-07-13 09:08:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,505A,Evolve M2
10:2b:aa:50:3c:af,4,2026-07-13 09:08:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,104B,Evolve M2
10:2b:aa:50:36:fa,4,2026-07-13 09:08:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1505A,Evolve M2
10:2b:aa:50:32:77,5,2026-07-13 09:08:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,409B,Evolve M2
10:2b:aa:50:30:19,2,2026-07-13 09:08:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,603A,Evolve M2
10:2b:aa:50:3e:05,4,2026-07-13 09:08:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1202B,Evolve M2
10:2b:aa:51:ea:58,3,2026-07-13 09:08:23,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1012A,Evolve M2
10:2b:aa:51:eb:03,3,2026-07-13 09:08:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1607A,Evolve M2
10:2b:aa:50:3e:b9,4,2026-07-13 09:08:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,308B,Evolve M2
10:2b:aa:50:2d:3a,2,2026-07-13 09:08:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1104A,Evolve M2
10:2b:aa:50:3f:43,4,2026-07-13 09:08:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,312B,Evolve M2
10:2b:aa:50:3d:fc,2,2026-07-13 09:08:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1712A,Evolve M2
10:2b:aa:50:03:dc,2,2026-07-13 09:08:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1110A,Evolve M2
10:2b:aa:50:04:30,3,2026-07-13 09:08:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1006A,Evolve M2
10:2b:aa:50:8e:b4,5,2026-07-13 09:08:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1706B,Evolve M2
10:2b:aa:50:32:02,4,2026-07-13 09:08:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1511A,Evolve M2
10:2b:aa:50:33:97,3,2026-07-13 09:08:02,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701A,Evolve M2
10:2b:aa:50:32:9b,5,2026-07-13 09:07:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,809A,Evolve M2
10:2b:aa:50:38:38,2,2026-07-13 09:07:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1012B,Evolve M2
10:2b:aa:50:2d:e2,3,2026-07-13 09:07:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,605A,Evolve M2
10:2b:aa:50:36:07,2,2026-07-13 09:07:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,612A,Evolve M2
10:2b:aa:50:2d:73,2,2026-07-13 09:07:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,611A,Evolve M2
10:2b:aa:50:8f:9b,5,2026-07-13 09:07:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1608A,Evolve M2
10:2b:aa:51:ea:d6,3,2026-07-13 09:07:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1102B,Evolve M2
10:2b:aa:50:90:34,3,2026-07-13 09:07:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,504B,Evolve M2
10:2b:aa:50:8d:34,4,2026-07-13 09:07:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,411A,Evolve M2
10:2b:aa:50:35:1a,4,2026-07-13 09:07:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,410A,Evolve M2
10:2b:aa:50:39:0d,5,2026-07-13 09:07:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,302A,Evolve M2
10:2b:aa:50:8e:a5,5,2026-07-13 09:07:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1807A,Evolve M2
10:2b:aa:50:3e:92,2,2026-07-13 09:07:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,309A,Evolve M2
10:2b:aa:50:33:ee,2,2026-07-13 09:07:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1103A,Evolve M2
10:2b:aa:50:31:d8,3,2026-07-13 09:07:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1405A,Evolve M2
10:2b:aa:50:35:05,2,2026-07-13 09:07:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,407A,Evolve M2
10:2b:aa:50:3f:31,2,2026-07-13 09:07:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,309B,Evolve M2
10:2b:aa:50:8d:b5,2,2026-07-13 09:07:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1211B,Evolve M2
10:2b:aa:50:3d:db,4,2026-07-13 09:07:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,101B,Evolve M2
10:2b:aa:50:37:e1,3,2026-07-13 09:07:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,904B,Evolve M2
10:2b:aa:51:ea:3d,2,2026-07-13 09:07:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1502B,Evolve M2
10:2b:aa:51:ea:d3,3,2026-07-13 09:07:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1410A,Evolve M2
10:2b:aa:50:34:3f,4,2026-07-13 09:07:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,201A,Evolve M2
10:2b:aa:50:2e:a2,5,2026-07-13 09:07:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1505A,Evolve M2
10:2b:aa:51:ea:2b,3,2026-07-13 09:07:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1209G,Evolve M2
10:2b:aa:50:2f:0e,3,2026-07-13 09:07:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1106A,Evolve M2
10:2b:aa:50:3a:12,2,2026-07-13 09:07:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,105B,Evolve M2
10:2b:aa:50:92:4a,3,2026-07-13 09:07:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1602B,Evolve M2
10:2b:aa:51:e6:05,6,2026-07-13 09:07:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1505A,Evolve M2
10:2b:aa:50:33:8b,5,2026-07-13 09:07:23,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,608A,Evolve M2
10:2b:aa:51:ea:82,2,2026-07-13 09:07:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1012A,Evolve M2
10:2b:aa:50:30:67,2,2026-07-13 09:07:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,709B,Evolve M2
10:2b:aa:50:35:2c,2,2026-07-13 09:07:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,408A,Evolve M2
10:2b:aa:50:2c:08,3,2026-07-13 09:07:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1607B,Evolve M2
10:2b:aa:50:3c:07,4,2026-07-13 09:07:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,609B,Evolve M2
10:2b:aa:50:34:9f,5,2026-07-13 09:07:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,409B,Evolve M2
10:2b:aa:50:35:6b,3,2026-07-13 09:07:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1205B,Evolve M2
10:2b:aa:50:2f:9e,8,2026-07-13 09:06:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1610A,Evolve M2
10:2b:aa:50:04:d5,9,2026-07-13 09:06:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1611B,Evolve M2
10:2b:aa:50:3c:46,2,2026-07-13 09:06:56,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,204B,Evolve M2
10:2b:aa:50:32:aa,2,2026-07-13 09:06:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1012B,Evolve M2
10:2b:aa:50:90:d6,2,2026-07-13 09:06:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1202A,Evolve M2
10:2b:aa:50:3c:c7,3,2026-07-13 09:06:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,208B,Evolve M2
10:2b:aa:50:04:78,4,2026-07-13 09:06:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1507B,Evolve M2
10:2b:aa:50:35:e3,3,2026-07-13 09:06:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,612B,Evolve M2
10:2b:aa:50:3c:6d,3,2026-07-13 09:06:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,103A,Evolve M2
10:2b:aa:51:e8:e4,7,2026-07-13 09:06:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,507B,Evolve M2
10:2b:aa:50:3e:3b,2,2026-07-13 09:06:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1705B,Evolve M2
10:2b:aa:50:2f:ef,2,2026-07-13 09:06:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,712A,Evolve M2
10:2b:aa:50:3d:27,4,2026-07-13 09:06:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,105A,Evolve M2
10:2b:aa:50:31:60,7,2026-07-13 09:06:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1405A,Evolve M2
10:2b:aa:50:39:73,4,2026-07-13 09:06:30,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,601A,Evolve M2
10:2b:aa:50:35:ce,3,2026-07-13 09:06:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,709B,Evolve M2
10:2b:aa:50:3f:73,7,2026-07-13 09:06:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,204A,Evolve M2
10:2b:aa:50:04:6f,4,2026-07-13 09:06:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,708B,Evolve M2
10:2b:aa:50:8d:a0,2,2026-07-13 09:06:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,404A,Evolve M2
10:2b:aa:50:91:d2,4,2026-07-13 09:06:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1104B,Evolve M2
10:2b:aa:50:31:e1,2,2026-07-13 09:06:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,303A,Evolve M2
10:2b:aa:50:3c:d0,4,2026-07-13 09:06:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1101A,Evolve M2
10:2b:aa:50:3b:59,3,2026-07-13 09:06:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,406A,Evolve M2
10:2b:aa:50:90:f7,2,2026-07-13 09:06:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1003A,Evolve M2
10:2b:aa:50:35:47,3,2026-07-13 09:06:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,406B,Evolve M2
10:2b:aa:50:30:79,2,2026-07-13 09:06:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,706A,Evolve M2
10:2b:aa:51:e8:66,2,2026-07-13 09:06:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,503A,Evolve M2
10:2b:aa:50:33:10,2,2026-07-13 09:06:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1412A,Evolve M2
10:2b:aa:50:3f:a3,2,2026-07-13 09:06:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,301S,Evolve M2
10:2b:aa:50:3e:65,4,2026-07-13 09:06:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1712A,Evolve M2
10:2b:aa:50:3d:3c,11,2026-07-13 09:06:07,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,203A,Evolve M2
10:2b:aa:50:2f:71,4,2026-07-13 09:06:06,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1111B,Evolve M2
10:2b:aa:50:33:ca,2,2026-07-13 09:06:06,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,908A,Evolve M2
10:2b:aa:50:37:72,3,2026-07-13 09:06:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,808B,Evolve M2
10:2b:aa:50:91:84,3,2026-07-13 09:05:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,906A,Evolve M2
10:2b:aa:50:2e:63,4,2026-07-13 09:05:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1206A,Evolve M2
10:2b:aa:50:3a:39,3,2026-07-13 09:05:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,612A,Evolve M2
10:2b:aa:50:32:59,3,2026-07-13 09:05:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,606A,Evolve M2
10:2b:aa:50:3d:ab,2,2026-07-13 09:05:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,101AB,Evolve M2
10:2b:aa:50:8d:88,4,2026-07-13 09:05:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1606B,Evolve M2
10:2b:aa:50:38:53,4,2026-07-13 09:05:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,307A,Evolve M2
68:ab:a9:fc:92:bf,3,2026-07-13 09:05:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1811B,Evolve M2
10:2b:aa:50:91:e7,7,2026-07-13 09:05:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1708A,Evolve M2
10:2b:aa:50:04:99,4,2026-07-13 09:05:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1111A,Evolve M2
10:2b:aa:50:36:d0,6,2026-07-13 09:05:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1203B,Evolve M2
10:2b:aa:50:30:d9,2,2026-07-13 09:05:23,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1810A,Evolve M2
10:2b:aa:50:35:9b,3,2026-07-13 09:05:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1604A,Evolve M2
10:2b:aa:50:8f:41,4,2026-07-13 09:05:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1608B,Evolve M2
