mac,room,ip,stb_id,mac_is_randomized
10:2b:aa:51:e8:67,503A@L,192.168.201.218,2957,False
da:40:53:60:c8:c6,502A,192.168.202.203,2958,True
10:2b:aa:50:8d:47,1410B@B,192.168.201.136,2959,False
10:2b:aa:50:92:5d,1612A@B,192.168.203.145,2961,False
10:2b:aa:50:3a:04,311A@L,192.168.201.85,2962,False
10:2b:aa:50:30:ad,602A@L,192.168.201.119,2966,False
68:ab:a9:f8:51:b1,1809B,192.168.203.223,2968,False
10:2b:aa:50:8d:89,1606B@B,192.168.203.147,2973,False
10:2b:aa:50:3d:bb,1201B@L,192.168.200.30,2975,False
92:1b:24:0f:ca:12,605B,192.168.200.14,2976,True
d6:2b:84:ee:f7:19,311A,192.168.203.144,2978,True
82:48:50:c0:45:be,1205A,192.168.203.85,2979,True
10:2b:aa:50:3a:94,205A@B,192.168.203.81,2989,False
10:2b:aa:50:8f:6c,1402A@B,192.168.200.34,2990,False
10:2b:aa:50:3f:a4,301S@B,192.168.200.18,2991,False
f6:42:08:4d:6a:fb,1401B,192.168.202.159,3000,True
10:2b:aa:50:03:e9,708B,192.168.200.56,3001,False
10:2b:aa:50:2f:ba,1609A@L,192.168.203.181,3002,False
10:2b:aa:50:2c:90,901A@L,192.168.203.196,3003,False
10:2b:aa:50:2d:a1,905A@L,192.168.202.250,3004,False
10:2b:aa:51:e0:9f,512B@L,192.168.202.81,3007,False
10:2b:aa:50:8f:a8,511A@L,192.168.200.52,3008,False
10:2b:aa:50:39:98,1201A@B,192.168.203.227,3010,False
10:2b:aa:50:90:e9,1504@B,192.168.203.69,3011,False
ca:75:31:03:e4:f4,1406A,192.168.202.77,3012,True
10:2b:aa:50:91:1c,1202A@L,192.168.200.57,3015,False
10:2b:aa:51:ea:8c,1212A@L,192.168.202.213,3017,False
10:2b:aa:50:8f:36,905B@L,192.168.203.68,3020,False
10:2b:aa:50:04:8e,1110A@B,192.168.203.10,3021,False
a6:25:d2:84:14:83,711B,192.168.203.243,3022,True
10:2b:aa:50:92:75,804A@L,192.168.202.181,3023,False
10:2b:aa:50:32:ab,1012B@B,192.168.200.81,3025,False
10:2b:aa:50:04:0a,1005A@L,192.168.202.152,3027,False
a2:b2:01:be:14:ff,1407A,192.168.202.125,3028,True
10:2b:aa:51:e0:9c,509A@L,192.168.202.223,3029,False
10:2b:aa:50:33:b6,206B@L,192.168.202.217,3033,False
10:2b:aa:50:3e:a2,311B@L,192.168.202.138,3034,False
10:2b:aa:51:e8:f7,1505B@B,192.168.200.87,3035,False
10:2b:aa:50:91:70,1510B@L,192.168.200.54,3038,False
10:2b:aa:50:31:8b,1408B@L,192.168.202.142,3039,False
12:bd:1d:ed:d4:3f,1103A,192.168.203.207,3043,True
10:2b:aa:50:33:ef,1103A,192.168.203.212,3044,False
10:2b:aa:50:91:22,1512B@L,192.168.201.214,3045,False
10:2b:aa:50:35:48,406B@L,192.168.201.207,3047,False
10:2b:aa:50:34:40,201A@L,192.168.203.143,3050,False
3a:67:6c:09:47:a8,404B,192.168.201.172,3052,True
6e:48:18:0a:6e:a0,1403B,192.168.201.177,3056,True
2a:73:cb:6d:01:ac,610A,192.168.201.206,3057,True
9e:dc:b9:ad:bb:e4,806B,192.168.202.117,3058,True
10:2b:aa:50:3c:2c,402B@L,192.168.201.87,3059,False
8e:be:31:9c:4d:63,707A,192.168.201.166,3060,True
10:2b:aa:50:39:50,401S@L,192.168.203.202,3063,False
92:10:4f:0c:f9:c1,1206A,192.168.201.230,3065,True
10:2b:aa:50:30:a4,701S@B,192.168.203.169,3066,False
10:2b:aa:50:30:d4,1403A@L,192.168.203.174,3067,False
10:2b:aa:50:35:6c,1205B@L,192.168.203.172,3069,False
10:2b:aa:50:91:df,1001B@L,192.168.201.103,3070,False
5e:0f:33:ff:f9:b5,908A,192.168.203.136,3072,True
ba:85:25:2e:d0:3b,607A,192.168.202.26,3074,True
10:2b:aa:50:33:e9,611B@B,192.168.203.9,3076,False
3a:6b:56:5a:3b:3b,810A,192.168.201.241,3078,True
10:2b:aa:50:04:a3,1108B@L,192.168.201.158,3079,False
10:2b:aa:50:90:50,502B@L,192.168.201.95,3081,False
36:3b:00:db:2a:5e,1705A,192.168.202.62,3083,True
10:2b:aa:50:2e:73,912A@L,192.168.201.134,3085,False
10:2b:aa:50:31:10,1403A@B,192.168.201.130,3086,False
10:2b:aa:50:32:b1,702B@L,192.168.202.162,3088,False
10:2b:aa:50:37:d0,807A@B,192.168.203.8,3089,False
10:2b:aa:50:2c:5a,1710B@B,192.168.201.140,3091,False
10:2b:aa:50:2d:d7,1008A@L,192.168.201.82,3092,False
e2:b0:0c:21:15:c4,1211A,192.168.203.183,3093,True
10:2b:aa:50:32:d8,1402B@L,192.168.203.64,3094,False
aa:38:68:1c:a6:67,810B,192.168.203.24,3095,True
1e:4c:f7:61:d2:8e,306B,192.168.203.129,3096,True
10:2b:aa:50:2d:ad,904B@L,192.168.203.13,3097,False
10:2b:aa:50:8f:45,803B@L,192.168.203.39,3098,False
10:2b:aa:50:2f:5d,1106A@L,192.168.202.54,3099,False
06:cc:9c:ee:c8:24,1503B,192.168.202.3,3101,True
10:2b:aa:50:33:a4,910A@L,192.168.201.125,3102,False
a6:3b:3f:38:7b:c6,509B,192.168.202.25,3103,True
46:1c:ce:56:fd:92,206A,192.168.203.26,3105,True
10:2b:aa:50:36:08,612A@B,192.168.203.61,3107,False
10:2b:aa:50:92:bd,906B,192.168.202.38,3108,False
10:2b:aa:50:3a:13,105B@B,192.168.201.57,3109,False
4e:f5:1e:41:f3:5f,1105A,192.168.202.97,3111,True
10:2b:aa:50:3f:ec,401B@B,192.168.202.200,3112,False
b6:62:5e:fe:cb:65,606B,192.168.202.8,3113,True
4a:67:70:a0:a8:0f,512A,192.168.201.246,3115,True
10:2b:aa:50:32:78,409B@B,192.168.202.253,3117,False
ba:78:59:72:e8:a0,906B,192.168.202.169,3118,True
62:13:3f:d3:44:22,409A,192.168.203.74,3119,True
96:ec:c9:2a:47:a2,1607B,192.168.202.144,3120,True
10:2b:aa:50:3c:b9,1605A@L,192.168.201.67,3122,False
2a:e9:2c:cd:6c:c2,1708B,192.168.202.122,3123,True
32:16:27:36:b5:0e,1810B,192.168.202.93,3124,True
c6:79:c1:1e:12:10,501S,192.168.203.22,3126,True
9e:1b:d1:20:6f:64,1002B,192.168.200.47,3127,True
2e:af:98:90:33:b6,105B,192.168.202.216,3128,True
10:2b:aa:50:04:4f,1209A@L,192.168.201.63,3129,False
10:2b:aa:51:ea:32,1705B@B,192.168.201.128,3130,False
5e:a4:8c:d9:3a:25,302A,192.168.203.35,3131,True
3e:af:4c:42:b3:db,1507B,192.168.202.189,3132,True
10:2b:aa:50:8c:b4,404A@L,192.168.203.100,3133,False
10:2b:aa:50:35:9c,1604A@B,192.168.202.132,3134,False
56:75:a8:b1:de:de,708A,192.168.202.9,3136,True
10:2b:aa:50:3b:f0,406B@B,192.168.202.227,3137,False
10:2b:aa:50:37:1f,1606A@L,192.168.202.118,3138,False
10:2b:aa:50:8f:30,909B@B,192.168.202.150,3139,False
10:2b:aa:50:92:d2,1208A@L,192.168.202.42,3141,False
ca:e4:ae:c1:57:45,502A,192.168.201.231,3143,True
10:2b:aa:50:8f:75,205B@L,192.168.201.149,3144,False
10:2b:aa:50:2f:7b,1605B@L,192.168.203.79,3145,False
10:2b:aa:50:92:06,1404B@L,192.168.203.225,3146,False
ce:73:2f:d4:e2:56,105A,192.168.202.153,3147,True
10:2b:aa:50:8f:48,1409A@B,192.168.203.228,3148,False
10:2b:aa:50:90:98,1708A@L,192.168.201.159,3149,False
10:2b:aa:50:2f:3f,1406B@L,192.168.203.128,3150,False
10:2b:aa:50:32:9c,809A@B,192.168.202.90,3152,False
10:2b:aa:51:eb:16,707B,192.168.202.18,3153,False
10:2b:aa:50:90:92,503A@B,192.168.201.170,3156,False
fa:94:d0:35:be:c2,405B,192.168.201.160,3157,True
10:2b:aa:50:3a:28,412A@L,192.168.202.197,3159,False
10:2b:aa:50:04:a9,1208A@B,192.168.202.27,3160,False
10:2b:aa:51:e8:d9,1504B@B,192.168.201.64,3161,False
5e:f4:ca:21:59:5b,203A,192.168.202.50,3163,True
72:f4:6d:56:27:6b,1202A,192.168.202.17,3164,True
9a:fd:2f:f2:88:54,510A,192.168.202.195,3166,True
10:2b:aa:51:ea:83,1012A@L,192.168.203.165,3167,False
b6:77:e5:e1:03:4f,601A,192.168.203.3,3168,True
10:2b:aa:50:2d:fe,1007B@B,192.168.201.51,3169,False
10:2b:aa:50:8c:90,807A@L,192.168.201.101,3170,False
fa:b9:7b:4c:89:02,411B,192.168.202.196,3171,True
86:49:4e:5e:a5:8b,610A,192.168.201.187,3172,True
9a:24:52:d3:6d:b2,1407B,192.168.202.251,3174,True
10:2b:aa:50:8e:64,912B@L,192.168.203.57,3175,False
06:1e:ad:d3:67:70,704A,192.168.202.164,3176,True
e6:1e:b1:ab:b8:3c,210B,192.168.202.155,3177,True
10:2b:aa:50:30:2f,712B@L,192.168.202.71,3178,False
7a:5b:a8:f2:3a:bf,1702A,192.168.201.251,3179,True
10:2b:aa:50:8e:ca,905A@B,192.168.201.77,3180,False
e2:76:27:11:16:05,712A,192.168.201.32,3181,True
d2:c9:ac:f5:c8:a5,1110B,192.168.201.39,3183,True
10:2b:aa:50:3d:04,209A@L,192.168.202.158,3184,False
12:e4:69:5a:72:d7,510B,192.168.201.31,3185,True
10:2b:aa:50:34:64,210A@L,192.168.202.215,3186,False
10:2b:aa:50:3d:3d,203A@B,192.168.201.42,3187,False
aa:81:40:70:b7:56,1007A,192.168.201.33,3188,True
66:e3:34:dd:85:ed,1611B,192.168.201.34,3189,True
72:ac:92:5b:cb:89,612A,192.168.201.38,3190,True
5e:12:00:db:9f:f8,1010B,192.168.201.200,3191,True
10:2b:aa:50:2e:88,708A@B,192.168.201.36,3192,False
b2:fc:83:2d:af:34,812A,192.168.201.24,3193,True
86:29:eb:43:5b:04,405A,192.168.201.25,3194,True
10:2b:aa:50:3a:a3,407A@B,192.168.201.41,3195,False
f6:ee:96:f3:54:79,205A,192.168.201.28,3197,True
96:09:e5:76:0b:bb,1012B,192.168.201.26,3198,True
b2:ca:19:65:7f:b5,910B,192.168.201.45,3199,True
10:2b:aa:50:3a:4f,1010A@B,192.168.201.29,3200,False
10:2b:aa:50:38:36,304A@B,192.168.201.44,3201,False
e6:5f:d4:0c:f4:1f,305B,192.168.201.19,3202,True
10:2b:aa:51:ea:f5,705B,192.168.201.48,3203,False
5a:df:a3:20:29:d4,201B,192.168.201.47,3204,True
f6:aa:52:2b:79:04,1412B,192.168.201.22,3205,True
10:2b:aa:50:04:67,1703A@B,192.168.201.23,3206,False
10:2b:aa:50:91:97,1702B,192.168.201.13,3207,False
10:2b:aa:50:2e:43,1407A@L,192.168.201.3,3208,False
fa:a1:ed:52:07:03,503A,192.168.202.230,3209,True
10:2b:aa:50:32:5a,606A@L,192.168.201.4,3210,False
7a:f4:03:78:86:e8,407A,192.168.200.248,3211,True
da:c6:ae:54:6b:17,905A,192.168.200.241,3212,True
8e:52:a6:64:bf:bd,1012B,192.168.201.8,3213,True
72:55:16:d0:cc:1c,1011A,192.168.201.9,3214,True
6e:2f:14:8d:91:b9,1512B,192.168.201.12,3215,True
c2:1d:44:ce:c8:55,409A,192.168.201.10,3216,True
42:e4:0a:a3:12:b2,504B,192.168.200.245,3217,True
f2:f5:d0:d3:78:ef,1504A,192.168.201.14,3218,True
92:cb:47:6f:13:e5,1107B,192.168.200.246,3219,True
10:2b:aa:50:34:6d,405B@B,192.168.203.20,3220,False
10:2b:aa:50:34:13,203B@L,192.168.200.238,3221,False
10:2b:aa:51:eb:04,1607A@B,192.168.200.229,3222,False
ca:1a:92:fa:19:c7,301A,192.168.200.247,3223,True
10:2b:aa:50:37:fd,1107A@B,192.168.200.249,3225,False
10:2b:aa:50:31:bb,706A@L,192.168.200.251,3227,False
10:2b:aa:50:39:b0,601B@L,192.168.200.235,3228,False
0a:f4:f2:a1:0e:c5,1011B,192.168.200.255,3229,True
42:94:6a:6b:92:1e,1406B,192.168.200.253,3230,True
4a:6e:1d:b5:a2:ca,811A,192.168.201.0,3232,True
10:2b:aa:50:32:a2,1704A@L,192.168.200.213,3233,False
1a:d0:30:3a:3c:59,1811B,192.168.200.237,3234,True
10:2b:aa:50:35:03,909A@B,192.168.200.236,3235,False
10:2b:aa:50:31:73,1405B@L,192.168.200.239,3236,False
10:2b:aa:50:3c:98,209A@B,192.168.200.215,3237,False
0e:dd:9b:46:5a:37,602A,192.168.200.214,3238,True
00:00:00:00:00:00,1611A@B,192.168.200.210,3239,False
de:8a:ae:38:8a:51,601A,192.168.200.226,3240,True
10:2b:aa:50:3f:20,1703B@B,192.168.202.218,3241,False
5a:a3:06:8f:62:27,1003A,192.168.200.212,3242,True
ce:ad:4c:39:9f:14,603A,192.168.200.209,3243,True
ce:b9:ef:09:dd:9b,1412B,192.168.201.43,3244,True
0a:9f:c6:18:2d:c8,608A,192.168.200.211,3245,True
d6:9d:3f:f2:d0:30,802A,192.168.202.79,3246,True
10:2b:aa:50:92:ba,1401A@L,192.168.201.11,3247,False
10:2b:aa:50:37:91,1108B@B,192.168.200.219,3248,False
10:2b:aa:50:35:c3,407B@B,192.168.200.250,3249,False
32:fd:88:70:c8:63,402A,192.168.200.217,3251,True
10:2b:aa:50:2f:84,1002B@L,192.168.201.6,3252,False
10:2b:aa:50:8d:f8,604B@B,192.168.200.216,3253,False
10:2b:aa:50:33:e0,201A@B,192.168.200.223,3254,False
10:2b:aa:50:35:06,407A@L,192.168.202.248,3255,False
10:2b:aa:50:3f:ef,307B@B,192.168.200.196,3256,False
1e:97:f4:cf:3f:a3,1607B,192.168.200.195,3257,True
10:2b:aa:51:e9:f0,705B,192.168.202.92,3258,False
56:2e:e2:c7:46:e4,1611B,192.168.200.198,3259,True
da:5f:1f:f2:01:c4,901S,192.168.200.199,3260,True
2a:36:72:29:dd:cf,1411B,192.168.200.201,3261,True
66:05:ea:0c:d4:68,405A,192.168.200.202,3262,True
10:2b:aa:51:e1:20,502A@L,192.168.200.204,3263,False
10:2b:aa:50:39:14,1601A@L,192.168.200.205,3264,False
b6:eb:6d:e0:d4:58,1208B,192.168.200.244,3265,True
52:c7:c1:92:11:c9,703B,192.168.200.197,3266,True
b6:a8:5a:d1:59:0b,1705A,192.168.200.193,3267,True
76:2b:70:b9:df:23,1603A,192.168.200.175,3268,True
0e:e4:2c:61:49:05,1809B,192.168.200.178,3269,True
82:cf:1e:75:db:e0,1405A,192.168.200.177,3270,True
ba:c4:2b:ce:72:cc,1405A,192.168.200.176,3271,True
10:2b:aa:50:35:c6,902B@B,192.168.200.165,3272,False
f6:8b:89:bd:4a:ec,1210B,192.168.200.188,3273,True
ca:26:76:12:79:97,609B,192.168.200.187,3274,True
46:98:bc:7d:95:cc,804A,192.168.200.180,3275,True
22:7b:c3:02:42:ab,1108A,192.168.200.183,3276,True
42:d4:1a:48:72:32,1610B,192.168.200.182,3278,True
10:2b:aa:50:33:4d,1412B@L,192.168.200.161,3279,False
5e:05:be:26:fc:d6,1811A,192.168.200.189,3280,True
fe:46:d3:7b:ee:e9,1602A,192.168.200.186,3281,True
10:2b:aa:51:ea:d4,1410A@L,192.168.202.12,3282,False
82:27:ee:03:93:74,401S,192.168.200.147,3283,True
6a:f1:54:d0:09:1c,408A,192.168.200.167,3284,True
10:2b:aa:50:8e:3d,604B@L,192.168.200.169,3285,False
be:5a:97:68:77:5c,1503A,192.168.200.168,3286,True
32:a8:e6:8b:3e:06,1203A,192.168.200.185,3287,True
1e:98:0e:3f:5d:a0,609A,192.168.200.166,3288,True
1e:0c:f1:62:9f:5a,310B,192.168.200.190,3289,True
02:3e:72:9b:4e:b6,1405B,192.168.200.172,3290,True
22:8b:be:ce:6a:19,501A,192.168.200.159,3291,True
fa:0c:e8:e0:e3:eb,202B,192.168.200.158,3292,True
10:2b:aa:50:31:f7,1002A@L,192.168.200.163,3293,False
c2:cd:36:9a:27:56,1204A,192.168.200.139,3294,True
10:2b:aa:50:35:d2,711B@B,192.168.200.156,3295,False
1e:04:9d:c0:5c:f6,1505A,192.168.200.192,3296,True
a6:e1:7c:f1:f8:7f,1807A,192.168.200.148,3297,True
10:2b:aa:50:8e:af,908A@B,192.168.203.149,3298,False
aa:c1:87:e6:a3:aa,402A,192.168.200.150,3299,True
3a:fb:45:af:6f:67,1105A,192.168.200.135,3300,True
10:2b:aa:50:36:b9,1007A@B,192.168.200.136,3301,False
10:2b:aa:50:3d:f1,1202B@B,192.168.200.137,3302,False
ee:38:f5:38:c7:f1,204B,192.168.200.138,3303,True
5a:62:8e:78:80:5d,908B,192.168.202.67,3304,True
de:91:69:73:52:7f,602B,192.168.200.179,3306,True
4e:88:7a:88:a5:47,701A,192.168.200.133,3308,True
46:7b:5e:66:23:1b,1711A,192.168.200.142,3309,True
b2:48:a3:bb:05:9e,602A,192.168.200.143,3310,True
6a:48:61:48:c2:9a,1203A,192.168.200.112,3311,True
0a:3c:ef:ec:7b:0b,701B,192.168.200.132,3312,True
2e:15:05:68:0c:6d,208A,192.168.200.114,3313,True
26:52:62:24:52:67,312B,192.168.200.127,3314,True
1e:54:3b:72:3a:9d,1101B,192.168.202.66,3316,True
4a:cf:24:53:1c:24,1202A,192.168.200.113,3319,True
52:bf:cb:b9:19:6c,502B,192.168.200.115,3320,True
9e:bc:14:7c:25:a6,1502B,192.168.200.160,3321,True
10:2b:aa:50:35:8d,1507B@B,192.168.200.124,3322,False
82:7b:7f:9a:e3:54,208B,192.168.200.111,3323,True
a2:49:22:24:ee:7d,1109A,192.168.200.122,3324,True
a6:91:6e:0a:a7:8b,1710A,192.168.200.116,3325,True
e2:b9:56:ea:04:99,302A,192.168.200.117,3326,True
10:2b:aa:50:3f:c8,308A@L,192.168.200.118,3327,False
10:2b:aa:50:37:c1,812A@L,192.168.200.121,3328,False
7e:34:c6:26:7d:0a,1101B,192.168.201.164,3330,True
fe:d4:84:33:3e:8c,1003A,192.168.202.88,3331,True
10:2b:aa:50:2c:3f,605A@L,192.168.203.11,3333,False
52:57:7d:ef:5d:c7,1009A,192.168.200.104,3334,True
3a:a0:46:c8:7c:d8,401S,192.168.200.93,3335,True
6a:62:44:cd:a7:40,1605A,192.168.200.103,3336,True
5e:5a:9c:58:e6:2e,212B,192.168.200.100,3337,True
10:2b:aa:50:30:50,1106B@B,192.168.200.155,3338,False
a6:e7:3d:c5:a7:26,708B,192.168.200.98,3339,True
e6:0c:3a:42:51:6e,1212A,192.168.200.92,3340,True
92:4d:c9:03:4d:a5,1710B,192.168.200.126,3341,True
da:8e:24:d5:13:fa,702A,192.168.200.146,3342,True
6a:7f:c4:40:7b:a9,1601A,192.168.200.82,3343,True
7e:3c:c3:b1:b7:d7,1604A,192.168.200.101,3344,True
b6:8c:a4:0b:b3:bd,1103A,192.168.200.83,3345,True
a2:fa:b7:af:50:d7,1209A,192.168.200.84,3346,True
3e:8c:33:6e:12:66,212A,192.168.200.85,3347,True
10:2b:aa:50:31:5e,1207A@B,192.168.200.77,3348,False
0e:ec:61:97:bc:77,811B,192.168.200.141,3349,True
7a:bd:7e:cc:28:3c,1604A,192.168.200.78,3350,True
9e:81:15:26:60:e1,1109B,192.168.200.71,3351,True
10:2b:aa:50:04:82,1607B@B,192.168.200.74,3352,False
0e:97:67:7a:a4:aa,1111B,192.168.202.116,3353,True
4e:56:40:e2:98:d5,506B,192.168.202.134,3354,True
d2:fe:54:41:2b:2b,1411B,192.168.200.79,3355,True
4a:ee:b8:ac:df:c3,406A,192.168.200.73,3356,True
9a:8b:b0:ff:cc:79,1511A,192.168.200.123,3357,True
3a:7c:49:af:a9:6f,1402A,192.168.200.64,3358,True
5a:bf:b4:ac:e0:42,1704B,192.168.200.58,3359,True
1e:58:c9:74:82:43,1704A,192.168.200.61,3360,True
3a:fe:df:69:b7:a0,808A,192.168.200.60,3361,True
10:2b:aa:50:37:e8,602B@L,192.168.200.89,3362,False
b2:05:d7:94:be:0f,1604B,192.168.200.55,3363,True
c2:04:1b:53:8a:94,202A,192.168.200.108,3364,True
e6:ef:2b:e1:c2:44,208A,192.168.200.38,3365,True
5e:64:ce:00:fb:d7,1102B,192.168.200.91,3366,True
ba:c9:ab:2f:53:e8,1201S,192.168.200.40,3367,True
a6:d9:7b:41:5c:18,1410B,192.168.200.41,3368,True
ea:24:3c:05:4d:c6,1201B,192.168.200.107,3369,True
fa:28:c2:ff:bf:9f,1704B,192.168.200.44,3370,True
f2:6a:4c:94:f8:b1,802A,192.168.200.128,3371,True
e2:f6:bc:71:1b:a9,204A,192.168.200.39,3372,True
62:9c:66:1a:9b:5d,1411A,192.168.200.42,3373,True
e6:4e:83:22:e0:6c,810B,192.168.200.102,3374,True
10:2b:aa:51:e8:0a,503B@L,192.168.200.90,3375,False
7e:c0:a5:ec:65:fd,1706B,192.168.200.45,3376,True
fe:af:52:65:a0:95,406B,192.168.200.70,3377,True
92:79:be:0b:f6:74,310A,192.168.200.29,3378,True
10:2b:aa:50:37:13,710B@B,192.168.200.32,3379,False
5e:bb:27:4f:cb:42,1705A,192.168.200.46,3380,True
10:2b:aa:50:31:d0,1009B@B,192.168.200.48,3381,False
36:29:5e:46:22:13,707B,192.168.200.50,3382,True
f2:15:e2:18:64:16,811B,192.168.200.75,3383,True
3a:da:26:4d:2a:5f,1708B,192.168.200.67,3384,True
8e:07:02:da:6b:84,207A,192.168.200.49,3385,True
10:2b:aa:50:2f:e1,903B@B,192.168.200.51,3386,False
1a:87:88:1e:2f:be,408A,192.168.200.36,3387,True
8a:dd:ba:25:fb:b1,1201B,192.168.200.26,3388,True
5a:30:2a:3c:83:1c,611A,192.168.200.27,3389,True
10:2b:aa:50:2b:c4,1109A@L,192.168.200.22,3390,False
0a:e7:1e:8e:55:14,202B,192.168.200.20,3391,True
68:ab:a9:f8:56:8b,1810B@B,192.168.200.12,3392,False
10:2b:aa:50:33:59,705A@B,192.168.201.202,3393,False
66:24:c6:f2:ab:1b,1706B,192.168.200.35,3394,True
ea:72:ea:59:72:61,1408A,192.168.200.31,3395,True
10:2b:aa:50:33:38,1509A@L,192.168.203.15,3396,False
ee:97:88:a3:1b:39,704A,192.168.200.15,3399,True
10:2b:aa:50:33:32,605B@L,192.168.201.169,3400,False
ea:6e:9b:34:8e:45,1607A,192.168.202.55,3401,True
2a:30:a8:0f:3d:0b,1211B,192.168.203.31,3402,True
10:2b:aa:50:2e:91,1607A@L,192.168.203.242,3403,False
62:c8:9c:82:06:73,1812A,192.168.200.68,3404,True
10:2b:aa:50:34:07,303B@B,192.168.202.246,3405,False
10:2b:aa:50:92:c9,1512A@L,192.168.202.222,3406,False
10:2b:aa:50:33:b9,608B@L,192.168.203.201,3407,False
10:2b:aa:50:90:32,1211A@L,192.168.202.245,3408,False
ba:8b:04:17:0d:f3,709B,192.168.202.100,3409,True
ce:c1:6a:2e:41:06,105B,192.168.202.84,3410,True
c6:c8:47:7e:16:ee,104B,192.168.203.142,3411,True
10:2b:aa:50:3c:6e,103A@L,192.168.202.233,3412,False
66:d2:7f:fe:91:64,1004B,192.168.200.233,3413,True
de:78:58:a1:0e:4c,1105B,192.168.202.121,3414,True
fe:f0:ba:49:df:29,1102B,192.168.202.73,3415,True
4e:fd:29:b1:52:f2,303A,192.168.203.27,3416,True
10:2b:aa:50:2f:51,810B@B,192.168.202.199,3417,False
a6:fc:e5:da:60:5d,304B,192.168.202.51,3418,True
0a:d7:02:ff:aa:dd,1203B,192.168.201.239,3419,True
10:2b:aa:50:3e:51,1712B@L,192.168.203.182,3420,False
92:eb:f7:7b:a5:32,501S,192.168.200.140,3421,True
10:2b:aa:50:2f:2a,711B@L,192.168.200.231,3422,False
10:2b:aa:50:32:f9,902B@L,192.168.201.53,3423,False
10:2b:aa:50:3f:d1,1611B@L,192.168.203.190,3424,False
10:2b:aa:50:2c:0f,507A@B,192.168.201.17,3425,False
92:04:ad:b5:12:ca,1605B,192.168.200.94,3426,True
5e:63:84:88:45:19,1605B,192.168.200.153,3427,True
22:3b:30:91:79:03,1501B,192.168.200.106,3428,True
aa:38:8a:54:12:78,1108A,192.168.200.170,3429,True
36:0f:9a:51:74:0e,409B,192.168.200.171,3430,True
7e:fc:f6:49:9c:0f,1808B,192.168.201.15,3431,True
10:2b:aa:50:31:d9,1405A,192.168.200.162,3432,False
4a:07:fb:2e:ac:54,1511A,192.168.200.119,3433,True
e2:77:22:a3:2b:7e,1006A,192.168.200.220,3434,True
32:ea:2c:ed:f7:f0,1707A,192.168.201.249,3435,True
10:2b:aa:51:ea:5f,707A@B,192.168.202.30,3436,False
26:a3:77:e1:d0:d1,1608B,192.168.201.192,3437,True
66:39:97:38:c7:9c,911B,192.168.201.163,3438,True
10:2b:aa:50:36:77,1501B@B,192.168.201.151,3440,False
b2:39:d0:63:98:40,1510A,192.168.200.203,3441,True
10:2b:aa:50:3b:5a,406A@L,192.168.201.147,3442,False
fe:c0:a9:d3:92:a4,1109B,192.168.200.96,3443,True
ee:b1:da:da:19:1f,505B,192.168.200.254,3444,True
10:2b:aa:50:34:37,202A@L,192.168.201.240,3445,False
4e:8a:3b:89:50:57,707A,192.168.201.165,3446,True
82:4a:fb:f5:cc:df,512B,192.168.201.174,3447,True
10:2b:aa:4f:fc:ed,1108A@B,192.168.200.252,3448,False
10:2b:aa:50:3d:46,205B@B,192.168.201.1,3449,False
10:2b:aa:50:33:c5,907B@L,192.168.203.105,3450,False
10:2b:aa:50:3d:6a,304B@L,192.168.202.232,3451,False
3e:1f:78:35:aa:c5,1506B,192.168.203.2,3452,True
10:2b:aa:50:30:83,603A@B,192.168.202.113,3453,False
1a:aa:ae:bf:b9:36,1111A,192.168.203.7,3454,True
0e:38:46:4e:c8:f7,1510B,192.168.200.184,3455,True
10:2b:aa:50:32:3c,1002A@B,192.168.200.234,3456,False
4e:f5:9b:56:d9:82,806A,192.168.200.218,3457,True
10:2b:aa:50:3d:eb,1102B@L,192.168.201.185,3458,False
10:2b:aa:50:3e:93,309A@B,192.168.201.126,3459,False
10:2b:aa:50:91:d0,1511@B,192.168.201.129,3460,False
02:c2:e6:f1:d8:e1,203B,192.168.200.72,3461,True
10:2b:aa:50:91:eb,1406A@L,192.168.201.131,3462,False
b2:d7:c7:9a:1e:db,912A,192.168.201.193,3463,True
10:2b:aa:50:32:e1,1704B@L,192.168.201.98,3464,False
10:2b:aa:51:e8:22,1212A@B,192.168.201.118,3465,False
68:ab:a9:fc:a8:c4,REC.ROOM,192.168.201.65,3466,False
10:2b:aa:50:3c:47,204B@L,192.168.200.149,3467,False
10:2b:aa:50:36:fb,1506A@L,192.168.201.92,3468,False
10:2b:aa:50:3a:52,1503B@B,192.168.200.200,3469,False
10:2b:aa:50:8d:6b,1409B@B,192.168.201.61,3470,False
10:2b:aa:50:30:da,1810A@L,192.168.201.40,3471,False
10:2b:aa:50:38:39,1012B@L,192.168.200.105,3472,False
10:2b:aa:50:35:2d,408A@L,192.168.201.74,3473,False
10:2b:aa:50:3a:6a,803B@B,192.168.201.46,3474,False
10:2b:aa:51:e0:78,509B@B,192.168.200.28,3475,False
10:2b:aa:50:8c:cf,402A@B,192.168.200.19,3476,False
10:2b:aa:50:8f:de,504A@B,192.168.201.120,3478,False
10:2b:aa:50:31:9a,1210B@L,192.168.201.56,3479,False
10:2b:aa:50:04:61,1603A@L,192.168.201.62,3480,False
10:2b:aa:50:2f:15,910B@L,192.168.201.94,3481,False
10:2b:aa:50:2f:a8,601B@B,192.168.200.69,3482,False
10:2b:aa:50:3e:1e,1701B@B,192.168.201.102,3483,False
10:2b:aa:50:38:84,404B@B,192.168.201.68,3484,False
