mac,room,ip,stb_id,mac_is_randomized
ea:33:bc:7e:7e:96,6204A,172.20.205.206,344337,True
22:1c:c6:3d:ee:d6,3603B,172.20.205.203,344338,True
3a:6c:df:1a:f4:8d,3604B,172.20.205.204,344339,True
5e:5d:26:73:16:0d,2403B,172.20.205.211,344340,True
22:68:8c:54:11:e7,9406B,172.20.205.212,344341,True
6a:ea:c5:17:0a:7c,61207B,172.20.205.213,344342,True
b2:ea:65:b2:4e:7c,51608A,172.20.205.224,344343,True
0e:c4:15:d1:bd:1f,5801B,172.20.205.218,344344,True
5a:06:10:45:24:dc,31203B,172.20.205.216,344345,True
ce:41:fc:d6:3b:cb,61410A,172.20.205.225,344346,True
5a:ac:a5:3f:d0:48,4910B,172.20.205.233,344347,True
2e:e4:69:c7:0a:d2,21104B,172.20.205.231,344348,True
32:ee:8e:37:4d:52,61710A,172.20.205.232,344349,True
a2:40:39:4f:14:7d,5804A,172.20.205.239,344350,True
be:ae:f9:b1:07:03,4305B,172.20.205.237,344351,True
8a:2e:44:e0:15:07,61710B,172.20.205.240,344352,True
b2:42:e5:cf:28:82,41708A,172.20.205.252,344353,True
0a:92:48:f1:c2:86,91107A,172.20.205.242,344354,True
da:41:18:bf:cc:41,61709A,172.20.205.250,344355,True
92:df:97:1c:51:44,11208A,172.20.205.254,344356,True
1a:b5:8f:66:44:ae,11205B,172.20.206.4,344357,True
ae:e0:3e:57:04:93,41210A,172.20.206.3,344358,True
3a:1f:cd:97:18:76,51802A,172.20.206.9,344359,True
9e:61:2e:55:c2:3c,62110B,172.20.206.10,344360,True
02:fe:a9:44:34:38,62103A,172.20.206.12,344361,True
36:ea:d1:f1:68:e2,5910A,172.20.205.197,344362,True
e2:d5:80:cb:cb:92,4209B,172.20.206.20,344363,True
a2:20:e1:49:16:74,8704A,172.20.206.19,344364,True
2e:32:93:5f:5f:8e,9610B,172.20.205.134,344365,True
02:47:4c:60:5d:12,6702B,172.20.206.23,344366,True
42:6b:f3:3c:cd:d5,61205B,172.20.206.25,344367,True
22:8b:ca:89:a1:53,51206A,172.20.206.26,344368,True
36:a2:63:03:39:76,9605A,172.20.205.17,344369,True
b2:04:3f:72:77:69,61005A,172.20.206.246,344370,True
72:5a:b4:17:74:e8,61605A,172.20.206.38,344371,True
46:67:a0:44:ad:f0,5204A,172.20.206.32,344372,True
0e:b8:6a:f3:6a:84,61908A,172.20.206.36,344373,True
ae:d8:15:8b:2e:68,81204A,172.20.206.43,344374,True
b2:cb:6b:64:a2:8f,4607A,172.20.206.48,344375,True
42:b9:30:2e:d5:8d,5801B,172.20.206.49,344376,True
0a:a0:d7:6f:4c:bd,61909B,172.20.206.50,344377,True
02:c8:b9:76:86:af,6210A,172.20.206.53,344378,True
36:28:00:32:92:6e,51508B,172.20.206.58,344379,True
a6:11:29:d0:59:eb,3708A,172.20.206.66,344380,True
62:e2:da:f0:73:81,41407B,172.20.206.69,344381,True
e6:e9:3f:4d:5c:88,5402B,172.20.206.71,344382,True
e2:38:2e:15:ec:1a,61004A,172.20.206.118,344383,True
b2:a7:ba:99:5d:66,61909A,172.20.206.72,344384,True
c6:52:41:b6:47:c5,4807B,172.20.206.76,344385,True
d6:b3:8c:9b:a2:82,9808A,172.20.205.196,344386,True
86:f3:8f:e0:b7:59,4306A,172.20.206.16,344387,True
0e:75:b9:5d:6e:e8,61506A,172.20.206.163,344388,True
06:85:4d:69:3a:ef,41110A,172.20.205.241,344389,True
66:81:55:15:2b:ff,91110A,172.20.206.192,344390,True
5a:41:f2:61:0c:85,9208B,172.20.206.79,344391,True
8e:c3:17:62:db:13,51606A,172.20.206.85,344392,True
ba:cc:e8:38:1f:60,8808A,172.20.206.86,344393,True
d2:40:06:6b:ae:90,62010B,172.20.206.87,344394,True
56:9c:52:10:6a:b6,5806B,172.20.206.91,344395,True
de:de:0e:bf:3b:1c,31203B,172.20.206.99,344396,True
96:eb:3e:34:4f:5f,5204B,172.20.206.100,344397,True
f2:c5:b1:12:e2:dc,21007A,172.20.206.105,344398,True
4a:1c:eb:e6:e5:61,9402B,172.20.206.101,344399,True
22:a2:5f:7d:e7:21,2107B,172.20.206.103,344400,True
52:86:ed:bf:0f:d3,6108B,172.20.206.107,344401,True
2a:e0:0b:83:9a:00,52006B,172.20.206.77,344402,True
de:1b:88:68:54:b3,6509B,172.20.206.109,344403,True
0a:0e:44:fb:a4:f3,6207B,172.20.206.238,344404,True
42:63:c7:24:6b:8c,51804B,172.20.206.113,344405,True
c2:c1:b4:bc:d0:df,1501A,172.20.206.117,344406,True
c2:a0:a9:0b:6b:c8,1404B,172.20.206.133,344407,True
36:69:6f:52:74:3f,1807A,172.20.206.135,344408,True
fe:30:75:89:91:26,6406B,172.20.206.142,344409,True
2a:e1:86:91:31:37,1708A,172.20.206.141,344410,True
42:26:26:37:54:e2,9803A,172.20.206.145,344411,True
b2:70:ab:7b:11:72,41404A,172.20.206.146,344412,True
1a:f6:a7:80:36:85,81004B,172.20.206.35,344413,True
8e:e4:4c:50:74:4a,8205A,172.20.206.150,344414,True
9e:b3:2a:4e:2a:bf,81004B,172.20.206.155,344415,True
3e:9e:8e:5e:64:8c,6510B,172.20.206.159,344416,True
2a:7d:83:d6:12:49,41906A,172.20.206.167,344417,True
56:c9:70:10:84:b1,4103B,172.20.206.164,344418,True
ee:ac:0b:5c:f2:64,2206B,172.20.206.211,344419,True
3e:11:f0:4b:81:c0,41703A,172.20.206.174,344420,True
3e:a5:cc:38:db:ee,21206B,172.20.206.172,344421,True
de:25:11:2a:54:d7,41910A,172.20.206.254,344422,True
be:f3:e9:28:d8:e5,3909B,172.20.206.179,344423,True
5a:50:92:6b:c8:af,2106A,172.20.206.180,344424,True
86:e1:84:7d:85:4b,42109A,172.20.206.28,344425,True
c2:6d:1f:4e:f4:a5,21205A,172.20.206.198,344426,True
16:14:28:d8:f3:83,81202B,172.20.206.185,344427,True
0a:ac:ce:e8:91:fc,41207B,172.20.206.183,344428,True
fa:87:2b:7c:73:53,4510B,172.20.206.184,344429,True
a6:37:a4:10:4b:5d,4906B,172.20.206.65,344430,True
36:96:88:1e:db:a7,4410A,172.20.206.218,344431,True
42:c6:27:fa:61:8d,5505B,172.20.206.201,344432,True
ce:c1:fc:9b:3d:51,8307B,172.20.206.203,344433,True
c2:df:65:27:ac:0d,4806B,172.20.206.208,344434,True
ba:db:e5:aa:d9:7d,2601A,172.20.206.210,344435,True
da:ee:ed:41:d2:a8,4309B,172.20.204.151,344436,True
da:11:79:1b:cc:0f,1901B,172.20.205.226,344437,True
82:25:ae:eb:5e:0f,8903A,172.20.206.220,344438,True
ca:26:5b:69:cc:be,31209A,172.20.206.223,344439,True
16:c9:c0:ea:90:62,11205A,172.20.206.224,344440,True
06:90:f8:58:4d:57,3906B,172.20.206.229,344441,True
0e:99:ea:fe:89:bb,52106B,172.20.206.230,344442,True
22:39:6b:e9:57:54,9803A,172.20.206.231,344443,True
be:1a:f8:46:39:77,61804A,172.20.206.234,344444,True
be:4d:47:cf:16:5f,4904A,172.20.206.237,344445,True
be:10:e0:f6:c1:d2,6908A,172.20.206.239,344446,True
3a:11:7f:fd:d8:9b,2207B,172.20.206.241,344447,True
9e:1d:b4:ab:e0:78,6908B,172.20.206.245,344448,True
62:00:93:7e:8f:a0,1503B,172.20.206.217,344449,True
a6:52:de:e2:38:f2,51501A,172.20.206.226,344450,True
8e:d0:88:3b:1f:93,5604A,172.20.206.248,344451,True
9e:4b:be:8e:7c:cc,51204A,172.20.206.251,344452,True
a2:29:86:a2:d1:0d,61202A,172.20.206.59,344453,True
c2:97:1a:df:8f:a0,2303B,172.20.206.250,344454,True
76:58:d0:65:59:84,42002A,172.20.207.5,344455,True
72:3f:c5:8a:ec:17,1804B,172.20.207.7,344456,True
da:ab:4d:88:fb:d8,41908B,172.20.207.9,344457,True
4e:ff:90:6c:d3:6d,2403A,172.20.207.1,344458,True
d2:d0:57:a8:44:96,2102B,172.20.207.17,344459,True
9e:20:ed:10:da:f8,2703A,172.20.207.15,344460,True
22:48:c0:30:cf:ee,41807B,172.20.207.18,344461,True
56:70:e6:85:1b:c4,2802B,172.20.207.19,344462,True
ea:f6:4c:83:c9:f6,2901B,172.20.207.22,344463,True
62:51:74:2c:f1:47,31110B,172.20.207.24,344464,True
86:5c:7b:7b:60:6e,21002B,172.20.207.25,344465,True
c2:39:b8:2c:04:00,2104B,172.20.207.27,344466,True
7e:b5:1c:c0:41:77,21201A,172.20.207.29,344467,True
26:c4:ae:29:68:4f,2804B,172.20.207.30,344468,True
7a:66:79:9f:15:db,1501B,172.20.204.246,344469,True
f2:94:b0:c3:b0:ff,2702B,172.20.207.33,344470,True
a2:4f:60:fd:6e:ee,41907A,172.20.207.37,344471,True
2a:98:a4:07:1a:58,41907A,172.20.207.34,344472,True
1e:38:50:b5:a3:a1,2301B,172.20.207.39,344473,True
fe:78:b7:30:7e:93,2301A,172.20.207.41,344474,True
9a:a6:43:75:64:fb,2104B,172.20.207.42,344475,True
7e:e4:b8:6c:b9:a7,21104A,172.20.207.45,344476,True
b2:78:64:9b:f4:a7,2101A,172.20.207.47,344477,True
de:f8:9c:46:8d:16,2201A,172.20.207.49,344478,True
02:8e:60:39:14:91,21004A,172.20.207.50,344479,True
d2:8d:6e:e5:78:7a,9707B@BR,172.20.195.170,344480,True
68:ab:a9:fc:91:e9,1606A@B,172.20.223.18,344481,False
82:cd:1b:99:72:cd,2104A,172.20.206.187,344482,True
42:04:91:75:62:18,61205A,172.20.199.51,344483,True
2a:4b:99:e9:16:e5,8204A,172.20.199.66,344484,True
d2:3b:b9:5a:70:fc,6303A,172.20.193.246,344485,True
8e:f8:71:70:ff:78,1105B,172.20.194.87,344486,True
e2:19:be:67:59:ac,21102B,172.20.198.164,344487,True
ce:98:24:76:d4:dd,4208B,172.20.207.53,344488,True
82:db:c0:57:d7:03,1101B,172.20.205.27,344489,True
42:b9:72:ed:87:20,9102A,172.20.198.23,344490,True
06:b7:47:ec:51:d0,4706A,172.20.194.44,344491,True
2a:04:fa:2c:ac:94,62002B,172.20.194.18,344492,True
e6:e2:d9:a0:4d:3e,31207B,172.20.199.137,344493,True
ce:e6:83:16:09:bf,21204A,172.20.194.102,344494,True
36:ff:ff:8d:9d:cc,21206A,172.20.198.242,344495,True
9a:be:3d:80:e5:b9,6108B,172.20.207.55,344496,True
72:af:d2:a8:58:9a,52002A,172.20.207.56,344497,True
f6:3e:e9:59:9e:97,42005A,172.20.207.59,344498,True
02:fa:9c:41:9a:24,41006A,172.20.206.75,344499,True
1e:a0:12:5f:71:41,5508A,172.20.201.4,344500,True
2e:88:90:18:04:12,91204A,172.20.195.172,344501,True
2e:bf:a9:89:fd:bc,61501A,172.20.195.103,344502,True
68:ab:a9:ff:16:33,41207A,172.20.205.209,344503,False
7a:96:85:2f:36:e6,2105B,172.20.199.148,344504,True
1e:cf:b7:f7:28:b4,1901B,172.20.196.26,344505,True
a2:a4:b9:c2:fc:0b,31102A,172.20.207.64,344506,True
7a:c1:5c:1d:94:57,4902B,172.20.207.65,344507,True
62:84:ad:66:24:49,61401B,172.20.207.68,344508,True
96:93:51:e8:89:15,41108A,172.20.207.69,344509,True
1e:cc:62:50:51:4e,62010B,172.20.207.74,344510,True
52:63:09:f8:38:2b,3606B,172.20.207.76,344511,True
de:5c:ed:eb:a1:b5,41509B,172.20.207.80,344512,True
c6:e6:a0:cd:cf:53,81006A,172.20.207.81,344513,True
72:68:3e:63:e1:9a,9308A,172.20.207.83,344514,True
5a:ce:2a:85:d8:93,21208B,172.20.207.84,344515,True
e6:37:79:63:84:cf,31105A,172.20.207.85,344516,True
06:ab:b9:2d:8f:ff,4203B,172.20.207.86,344517,True
4e:ee:0f:bf:96:b4,4102A,172.20.207.89,344518,True
1a:a9:41:9b:22:c2,6409B,172.20.207.97,344519,True
f2:af:c4:46:d9:c1,3601A,172.20.207.94,344520,True
72:6f:6c:2e:1d:75,5603B,172.20.207.95,344521,True
f2:71:6c:2f:6b:51,5608A,172.20.207.99,344522,True
ce:4e:ad:fc:6d:05,4506B,172.20.207.100,344523,True
ee:2f:4d:e3:0a:41,5202A,172.20.207.106,344524,True
02:f6:81:75:58:3a,9403B,172.20.207.114,344525,True
42:df:75:fb:14:cc,3605A,172.20.207.113,344526,True
36:76:2b:9c:c0:25,3303A,172.20.208.69,344527,True
8e:c3:5a:8f:99:4c,52009B,172.20.208.64,344528,True
76:06:b0:40:46:17,8607B,172.20.208.167,344529,True
9e:c8:45:1c:ea:08,1204A,172.20.207.170,344530,True
02:24:cc:fe:5f:a0,51402A,172.20.208.5,344531,True
86:89:8e:64:41:41,51607B,172.20.208.6,344532,True
8a:f3:27:0c:f1:b2,3809A,172.20.207.173,344533,True
96:d6:47:6b:a7:39,1201B,172.20.208.7,344534,True
06:63:89:d1:63:92,2906B,172.20.208.12,344535,True
3a:2c:9a:af:1b:ac,41207B,172.20.207.177,344536,True
72:eb:b3:05:73:0c,41103B,172.20.207.178,344537,True
9e:fc:6d:3a:60:ec,5603A,172.20.208.13,344538,True
c6:16:c4:b7:4b:90,31101A,172.20.207.182,344539,True
22:62:52:9c:c9:35,1101B,172.20.208.14,344540,True
d2:69:92:b6:df:2d,1404B,172.20.207.185,344541,True
b6:74:ba:34:81:b6,5101B,172.20.208.15,344542,True
9a:7d:dd:0c:f1:80,11206A,172.20.207.189,344543,True
fe:8d:bd:cf:70:5a,3404B,172.20.208.21,344544,True
92:64:92:d1:c3:4a,62102B,172.20.209.56,344545,True
92:a2:ca:c0:88:08,1605B,172.20.207.195,344546,True
9e:f3:a6:81:ba:68,31005B,172.20.207.196,344547,True
1a:9c:23:03:56:c1,91004B,172.20.207.255,344548,True
82:6f:c5:7c:88:a9,9910A,172.20.207.199,344549,True
ce:14:d1:fa:54:34,4207A,172.20.207.200,344550,True
0a:34:a9:7e:3a:3f,6606A,172.20.207.225,344551,True
52:e8:f8:ef:af:87,3604A,172.20.207.204,344552,True
ba:17:31:31:7a:1e,62101A,172.20.207.206,344553,True
4e:34:72:bc:bc:7a,3705B,172.20.207.207,344554,True
4e:66:bb:95:68:d0,1607B,172.20.208.252,344555,True
ba:55:56:ae:8d:05,5103B,172.20.207.228,344556,True
5a:35:de:4b:21:9b,6609A,172.20.207.209,344557,True
ca:cc:a1:60:10:98,9807A,172.20.207.212,344558,True
b6:32:e1:cc:84:b8,5709B,172.20.208.16,344559,True
2a:3b:73:8c:1c:df,91001A,172.20.207.214,344560,True
ce:26:6f:26:d9:a8,6807B,172.20.208.224,344561,True
3a:91:cc:f2:d9:2b,3901B,172.20.207.216,344562,True
6e:36:32:62:8d:91,5905B,172.20.207.124,344563,True
b2:d8:f9:db:43:62,8203B,172.20.207.126,344564,True
0e:9a:ec:a5:94:85,9404A,172.20.207.213,344565,True
f6:bd:03:a5:11:ce,1505A,172.20.207.127,344566,True
72:06:d7:1c:8b:22,51502A,172.20.208.24,344567,True
aa:a2:47:8b:6d:62,91202A,172.20.207.222,344568,True
6e:2e:88:a3:5d:b7,62009A,172.20.209.27,344569,True
5a:e7:6c:d0:68:f7,9806B,172.20.207.131,344570,True
e6:44:33:b1:42:ba,42101B,172.20.207.231,344571,True
c6:23:43:90:21:e6,51905B,172.20.207.139,344572,True
b6:e7:d4:cb:6c:19,9902A,172.20.207.230,344573,True
36:52:4a:dc:ea:b6,62109A,172.20.207.237,344574,True
e6:f3:fb:6f:5a:1f,52101A,172.20.207.142,344575,True
ae:98:24:76:57:58,3305B,172.20.207.233,344576,True
36:e0:99:5d:8f:9c,3301B,172.20.207.143,344577,True
fa:0b:0a:7d:b7:fc,9607A,172.20.207.148,344578,True
b6:26:ae:65:f2:85,1407A,172.20.207.236,344579,True
d2:9f:9f:31:79:45,9604B,172.20.207.149,344580,True
76:e7:ec:b6:bf:37,4703A,172.20.207.238,344581,True
2a:b9:c7:bf:a0:33,51903B,172.20.207.152,344582,True
9a:b4:51:cb:e3:82,1904A,172.20.207.241,344583,True
8a:a2:b9:12:5c:2a,6903B,172.20.209.121,344584,True
f2:54:5b:9e:b0:d3,52107B,172.20.207.244,344585,True
f2:06:d9:ea:cc:01,1707A,172.20.207.245,344586,True
ce:a9:7a:b5:5a:46,61104B,172.20.207.171,344587,True
6e:e5:bf:d6:38:db,91002B,172.20.207.155,344588,True
aa:0c:6a:5d:71:f8,9810B,172.20.207.247,344589,True
b6:a9:4a:4a:78:2e,81102B,172.20.210.242,344590,True
c2:70:d6:d7:06:10,61510B,172.20.209.31,344591,True
76:7d:4d:d2:f6:24,51701B,172.20.207.157,344592,True
6a:9a:14:83:75:91,3604B,172.20.207.253,344593,True
2e:29:b1:f9:3a:c0,91202B,172.20.207.161,344594,True
4a:31:94:71:e1:34,61105B,172.20.207.252,344595,True
56:3c:b9:f8:f5:36,62007A,172.20.207.249,344596,True
fa:5c:b3:6f:5d:f1,2208A,172.20.207.165,344597,True
aa:22:62:f4:99:2f,5403B,172.20.207.254,344598,True
4a:0f:60:ae:51:8b,41903B,172.20.207.163,344599,True
2e:e5:3b:83:70:98,1807B,172.20.208.4,344600,True
16:63:3e:61:f8:3b,41809B,172.20.208.169,344601,True
d2:30:a2:33:c0:b8,1303B,172.20.209.105,344602,True
da:2e:76:3c:fe:de,61910B,172.20.208.98,344603,True
ca:55:54:24:4f:1a,61903B,172.20.208.33,344604,True
66:de:4e:41:69:c4,1708B,172.20.212.231,344605,True
62:7f:a7:78:6d:1b,51201A,172.20.208.168,344606,True
32:42:0a:7f:2a:cf,1307A,172.20.208.238,344607,True
5e:0f:12:92:82:39,2506A,172.20.209.47,344608,True
f2:c0:3d:31:64:70,8105A,172.20.208.97,344609,True
da:e3:5e:24:99:11,4501B,172.20.208.237,344610,True
7e:75:a4:66:99:1d,6106B,172.20.209.104,344611,True
36:66:c9:7f:e2:a2,52003A,172.20.208.172,344612,True
b6:a0:0c:a6:d4:a2,61708A,172.20.209.52,344613,True
66:2a:27:5a:87:cc,3303A,172.20.208.103,344614,True
3e:dc:5f:91:3d:52,3305B,172.20.208.102,344615,True
ca:a1:95:73:e5:2a,11202A,172.20.209.106,344616,True
1a:b9:63:c6:00:74,51409A,172.20.208.174,344617,True
fe:db:af:3f:11:54,11007A,172.20.208.246,344618,True
5a:ff:a5:4c:cb:c5,9103B,172.20.208.105,344619,True
36:79:6a:d9:cd:64,3304A,172.20.208.175,344620,True
3e:8d:9b:45:8a:08,3507A,172.20.208.249,344621,True
12:f8:27:36:31:f0,52107B,172.20.208.247,344622,True
d6:76:bc:31:d6:ca,6905B,172.20.208.183,344623,True
4e:c3:61:16:8d:b7,11006B,172.20.209.55,344624,True
76:a9:f8:38:a3:50,3610A,172.20.208.176,344625,True
f6:51:bc:70:3f:83,3409A,172.20.208.106,344626,True
12:da:fe:7c:40:e2,61501B,172.20.209.57,344627,True
be:21:18:15:a1:81,2305A,172.20.208.253,344628,True
8a:6d:e5:1e:c3:fe,51802B,172.20.208.23,344629,True
fa:79:0d:2b:d6:33,9502A,172.20.208.113,344630,True
ae:8a:4c:22:f9:b0,9310A,172.20.208.177,344631,True
8a:b5:69:a1:3f:6c,6401B,172.20.209.58,344632,True
1a:95:70:dd:37:90,51503A,172.20.210.57,344633,True
de:f9:9c:dd:8e:04,9203A,172.20.208.114,344634,True
56:75:96:a2:26:2c,2304B,172.20.208.181,344635,True
1a:a4:63:a3:ed:bd,41105B,172.20.208.117,344636,True
4a:6e:2a:fa:13:ee,11101B,172.20.208.27,344637,True
16:2d:13:4c:92:b8,41905B,172.20.208.185,344638,True
ae:0e:08:4c:13:57,51010A,172.20.208.255,344639,True
5a:e2:60:8b:f2:e9,91104A,172.20.208.29,344640,True
46:f0:da:91:47:19,1707B,172.20.208.115,344641,True
62:d0:9a:d5:b6:14,91102B,172.20.208.190,344642,True
8a:1f:d6:d7:8d:78,31204B,172.20.209.62,344643,True
0e:6d:39:5f:9b:61,9704A,172.20.209.112,344644,True
d2:3b:0f:7c:db:6a,6310A,172.20.212.76,344645,True
16:9d:b4:a8:13:82,61910A,172.20.208.31,344646,True
f2:ee:fe:bf:f1:d9,9602B,172.20.208.30,344647,True
62:f9:a3:39:79:7c,52003A,172.20.209.2,344648,True
4a:5e:86:cd:bb:92,4606B,172.20.208.121,344649,True
ee:dc:9f:98:be:3a,6308B,172.20.209.151,344650,True
1a:54:64:c0:c7:54,9405B,172.20.209.60,344651,True
a6:59:59:a0:fb:a7,5705A,172.20.208.125,344652,True
e6:98:e3:3a:f6:8a,3805A,172.20.209.116,344653,True
fe:cd:97:54:2c:0f,52105B,172.20.208.40,344654,True
ce:43:72:8d:0f:31,2505B,172.20.208.130,344655,True
4e:1b:93:19:80:35,1801B,172.20.209.182,344656,True
86:58:ae:83:7f:9a,6410B,172.20.208.193,344657,True
ca:42:c8:33:b5:30,52005B,172.20.209.4,344658,True
ca:d8:c7:28:39:12,5903B,172.20.209.61,344659,True
ca:77:b6:f9:5a:09,51904B,172.20.209.152,344660,True
76:cd:31:53:ae:2f,61901A,172.20.209.202,344661,True
c2:8d:f3:1a:07:4f,9101B,172.20.209.6,344662,True
c2:72:90:37:66:7b,5905A,172.20.208.194,344663,True
c6:d9:f9:aa:93:0c,3110A,172.20.208.37,344664,True
16:fd:48:f8:4d:6f,31107B,172.20.208.133,344665,True
3e:58:bb:56:07:7e,4708B,172.20.212.186,344666,True
e6:05:9e:fc:60:69,1707B,172.20.208.196,344667,True
c6:ee:04:5b:a7:d5,8507B,172.20.209.9,344668,True
da:12:8a:ec:11:6d,51707A,172.20.208.129,344669,True
f6:89:83:e8:79:3a,3101B,172.20.208.45,344670,True
a2:72:59:91:77:1b,2108B,172.20.209.7,344671,True
aa:37:ed:dd:d3:d0,61103B,172.20.209.73,344672,True
c2:ad:23:69:7b:a3,5809B,172.20.208.198,344673,True
3a:7d:6a:1d:65:1f,21106A,172.20.208.50,344674,True
fa:6a:ff:1e:ce:ba,9809B,172.20.208.134,344675,True
2a:91:4e:41:a0:fd,62003B,172.20.208.136,344676,True
ee:bb:eb:da:26:9b,9603A,172.20.208.205,344677,True
96:2e:19:3f:f5:a6,3407B,172.20.209.120,344678,True
b6:21:ac:4e:31:ef,4409B,172.20.209.15,344679,True
46:9a:9b:ac:1d:4e,62001B,172.20.208.53,344680,True
66:ef:12:6d:44:7d,1401A,172.20.209.75,344681,True
7e:b0:7d:f1:75:bb,1403A,172.20.209.10,344682,True
e2:2f:b8:09:ec:dc,9105A,172.20.209.76,344683,True
42:b9:13:a7:c4:f1,31109A,172.20.210.233,344684,True
f2:89:bb:df:52:3b,61407A,172.20.208.206,344685,True
aa:00:73:c6:ba:23,91210A,172.20.208.138,344686,True
ee:e6:de:76:e1:d5,41407A,172.20.209.154,344687,True
6e:a2:c3:86:12:43,3401A,172.20.210.89,344688,True
1e:40:1c:66:fa:4a,2607A,172.20.208.147,344689,True
3e:f2:7f:25:9a:ea,3409A,172.20.208.55,344690,True
32:81:41:51:09:21,61503B,172.20.209.17,344691,True
62:00:57:08:19:a7,81003B,172.20.209.77,344692,True
da:a2:47:4e:1c:30,11103B,172.20.209.119,344693,True
62:86:bc:90:c5:a9,81205A,172.20.209.162,344694,True
ea:9a:de:08:ac:24,91008B,172.20.209.185,344695,True
e6:66:d0:ab:ec:87,4207B,172.20.208.207,344696,True
de:10:9f:11:d7:ea,8207A,172.20.209.20,344697,True
a6:60:d7:8c:ce:64,11001B,172.20.208.63,344698,True
c2:34:92:95:67:f4,3906A,172.20.208.140,344699,True
fa:00:04:19:df:d9,91207B,172.20.208.70,344700,True
2e:fb:f5:4f:8f:92,81007B,172.20.208.208,344701,True
06:d8:ae:5f:3c:27,52010B,172.20.209.79,344702,True
de:4f:8e:ef:5c:88,3407A,172.20.208.152,344703,True
3e:c3:05:9e:61:bf,61905B,172.20.209.21,344704,True
de:ca:2c:a1:86:47,5507A,172.20.209.122,344705,True
52:0b:1f:c3:14:f3,41504B,172.20.209.157,344706,True
86:45:d8:c6:cd:c9,9602A,172.20.208.71,344707,True
aa:fa:fa:ba:0d:15,6806A,172.20.208.144,344708,True
da:ea:9b:68:bc:76,4201A,172.20.208.213,344709,True
4a:6e:5a:80:35:60,2908A,172.20.208.72,344710,True
96:e4:cb:f6:fc:36,5804A,172.20.208.214,344711,True
de:35:5a:8e:25:d6,21006B,172.20.209.22,344712,True
62:2c:78:d7:9e:08,9306B,172.20.209.84,344713,True
ce:ea:9c:25:89:b9,61705B,172.20.209.123,344714,True
66:ad:68:b9:c5:b7,4901A,172.20.209.186,344715,True
62:35:22:a5:77:15,51906B,172.20.209.206,344716,True
9e:68:b1:41:4f:56,3607B,172.20.209.233,344717,True
e6:c7:59:1c:80:57,3210B,172.20.210.2,344718,True
2e:e4:17:92:66:fa,3503B,172.20.210.22,344719,True
42:38:cc:d7:56:90,61504B,172.20.210.45,344720,True
e2:76:6b:5c:f2:a9,42103B,172.20.210.100,344721,True
42:c5:4a:ef:4d:5b,8503A,172.20.210.113,344722,True
12:52:c6:59:5a:3b,42003A,172.20.210.131,344723,True
e6:7d:ec:40:1b:5f,8301A,172.20.210.157,344724,True
66:bd:81:ed:c9:40,62109B,172.20.208.76,344725,True
e2:d7:70:a5:bf:1f,91201B,172.20.208.155,344726,True
0e:f1:64:cd:50:cd,9310B,172.20.208.215,344727,True
d2:0d:70:2b:e4:77,9901A,172.20.209.30,344728,True
fe:e1:e8:9a:78:d6,8206A,172.20.209.135,344729,True
02:28:eb:19:5d:c2,21207A,172.20.210.136,344730,True
f6:c5:63:6f:cf:ba,6105A,172.20.210.168,344731,True
5a:c9:7a:e1:5e:1c,51609A,172.20.209.165,344732,True
4e:a8:93:29:81:5d,9601A,172.20.208.81,344733,True
da:0f:54:79:8d:88,3309A,172.20.208.157,344734,True
ee:2a:02:8b:17:08,3706A,172.20.209.207,344735,True
62:d3:db:7b:73:63,1306B,172.20.208.216,344736,True
a2:28:17:c3:ce:09,6103A,172.20.210.7,344737,True
46:94:03:c9:11:cd,62006B,172.20.210.70,344738,True
86:c9:e6:0d:f7:47,908A,172.20.210.101,344739,True
96:91:b5:25:f6:ac,6302A,172.20.210.123,344740,True
56:cf:af:d6:8d:f3,4210A,172.20.208.158,344741,True
56:9e:7e:f6:ed:5f,9202B,172.20.208.221,344742,True
8a:27:c0:c9:e7:c1,8905A,172.20.209.88,344743,True
f6:82:f6:c7:3e:43,31006A,172.20.209.132,344744,True
2e:94:e3:40:2c:5c,3109B,172.20.209.164,344745,True
ce:9c:06:46:03:7d,6309A,172.20.209.187,344746,True
ea:b1:ec:c5:61:71,4907A,172.20.209.208,344747,True
fe:ac:f6:32:47:b5,1206A,172.20.209.247,344748,True
56:56:55:3f:95:1c,4706B,172.20.210.53,344749,True
22:ee:ee:c5:6d:a0,4207A,172.20.208.82,344750,True
d2:05:d5:6f:3b:36,5808B,172.20.211.15,344751,True
7e:89:0b:71:68:17,9505A,172.20.210.122,344752,True
36:d4:81:98:dc:5b,4503A,172.20.210.138,344753,True
de:2c:7d:0d:c8:82,9608B,172.20.210.137,344754,True
0e:ce:3f:bd:bc:1f,1203B,172.20.210.164,344755,True
86:62:74:13:91:84,6104B,172.20.208.85,344756,True
ee:1b:b7:59:ec:01,9908A,172.20.209.85,344757,True
56:e6:0f:4c:29:8f,4703B,172.20.209.118,344758,True
3e:26:e0:b8:ec:cc,3510B,172.20.209.136,344759,True
aa:f8:d4:ba:4c:31,3709B,172.20.209.215,344760,True
ee:2c:a4:0a:a3:0c,61206B,172.20.209.240,344761,True
86:63:98:3a:89:04,91205B,172.20.210.5,344762,True
ea:11:1d:ea:95:9c,41201B,172.20.210.25,344763,True
f6:91:08:d0:3a:46,41402B,172.20.210.71,344764,True
